latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-16.75196,37.12505,331.67,0.4,0.37,2026-02-04,1118,SNPP,SNPP,l,2,304.59,1.55,D,0
-16.83837,36.33819,332.43,0.39,0.36,2026-02-04,1118,SNPP,SNPP,l,2,302.78,1.85,D,0
-16.79326,36.26321,331.72,0.39,0.36,2026-02-04,1118,SNPP,SNPP,l,2,305.18,1.38,D,0
-16.61657,37.20872,336.52,0.4,0.37,2026-02-04,1118,SNPP,SNPP,n,2,308.88,2.68,D,0
-16.59745,37.08332,330.66,0.4,0.37,2026-02-04,1118,SNPP,SNPP,l,2,304.13,1.73,D,0
-16.52663,37.07116,335.95,0.4,0.37,2026-02-04,1118,SNPP,SNPP,n,2,305.12,2.63,D,0
-16.79931,34.48985,337.6,0.4,0.37,2026-02-04,1118,SNPP,SNPP,n,2,301.9,3.36,D,0
-16.46902,36.45739,333.88,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,304.9,1.96,D,0
-16.48994,36.3009,335.26,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,303.95,2.73,D,0
-16.5274,36.01447,340.17,0.38,0.36,2026-02-04,1118,SNPP,SNPP,n,2,307.52,3.62,D,0
-16.56404,35.52952,343.03,0.38,0.36,2026-02-04,1118,SNPP,SNPP,n,2,307.21,3.51,D,0
-16.60222,34.07056,331.04,0.4,0.37,2026-02-04,1118,SNPP,SNPP,l,2,304.26,3.01,D,0
-16.21347,36.48838,333.13,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,299.46,3.13,D,0
-16.52334,34.39736,345.77,0.4,0.37,2026-02-04,1118,SNPP,SNPP,n,2,305.2,17.05,D,0
-16.22414,36.24491,334.3,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,302.68,1.74,D,0
-16.17451,36.24343,330.25,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,302.86,1.12,D,0
-15.62433,39.08461,330.15,0.48,0.4,2026-02-04,1118,SNPP,SNPP,n,2,297.63,3.2,D,0
-15.6252,39.08596,331.08,0.48,0.4,2026-02-04,1118,SNPP,SNPP,n,2,297.83,5.13,D,0
-15.65672,37.65237,336.5,0.42,0.37,2026-02-04,1118,SNPP,SNPP,n,2,306.48,2.68,D,0
-15.36329,36.56326,335.03,0.39,0.36,2026-02-04,1118,SNPP,SNPP,n,2,301.68,4.11,D,0
-16.12124,33.75796,305.99,0.37,0.58,2026-02-04,2227,SNPP,SNPP,n,2,292.5,2.31,N,2
-16.12197,33.76147,314.94,0.37,0.58,2026-02-04,2227,SNPP,SNPP,n,2,293.47,2.75,N,2
-16.12876,33.76738,307.62,0.37,0.58,2026-02-04,2227,SNPP,SNPP,n,2,292.95,1.89,N,2
-16.1987,33.83818,317.36,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,293.42,1.82,N,0
-16.19939,33.84163,308.53,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,292.33,1.82,N,0
-16.20996,33.8391,304.81,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,291.6,0.75,N,0
-16.19616,33.8395,313.83,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,293,1.99,N,0
-16.20143,33.83823,315.69,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,292.46,1.99,N,0
-16.20743,33.84043,304.52,0.36,0.57,2026-02-04,2227,SNPP,SNPP,n,2,291.57,0.88,N,0
-25.20515,33.31162,307.73,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,293,0.97,N,0
-25.20972,33.31041,310.91,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,293.09,1.41,N,0
-25.21189,33.30851,313.3,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,293.12,1.56,N,0
-26.44865,32.91099,307.66,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,294.2,2.63,N,0
-26.44975,32.91619,308.85,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,294.43,2.21,N,0
-26.44636,32.91052,307.24,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,294.98,2.06,N,0
-26.4475,32.91571,314.34,0.52,0.5,2026-02-04,2230,SNPP,SNPP,n,2,294.66,2.06,N,0
-26.20904,32.72763,335.29,0.37,0.58,2026-02-05,1056,SNPP,SNPP,n,2,299.62,4.39,D,0
-26.20844,32.72716,338.3,0.37,0.58,2026-02-05,1056,SNPP,SNPP,n,2,299.59,3.22,D,0
-25.19579,33.31009,367,0.33,0.55,2026-02-05,1057,SNPP,SNPP,h,2,305.33,13.11,D,0
-25.19608,33.30669,367,0.33,0.55,2026-02-05,1057,SNPP,SNPP,h,2,301.61,5.99,D,0
-25.19638,33.3033,348.62,0.33,0.55,2026-02-05,1057,SNPP,SNPP,n,2,298.73,5.99,D,0
-25.19468,33.30912,367,0.33,0.55,2026-02-05,1057,SNPP,SNPP,h,2,305.71,26.61,D,0
-25.195,33.30574,354.05,0.33,0.55,2026-02-05,1057,SNPP,SNPP,n,2,302.17,9.29,D,0
-25.19531,33.30236,339.44,0.33,0.55,2026-02-05,1057,SNPP,SNPP,n,2,298.28,9.29,D,0
-25.18981,33.30517,339.75,0.33,0.55,2026-02-05,1057,SNPP,SNPP,n,2,299.99,4.13,D,0
-23.09929,35.45055,330.15,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,298.71,1.12,D,0
-22.78798,35.41161,331.75,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,300.09,3.83,D,0
-22.78849,35.40708,332.7,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,297.27,3.26,D,0
-22.78359,35.41106,342.53,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,300.82,12.87,D,0
-22.78409,35.40652,338.52,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,301.72,10,D,0
-22.77073,35.48709,342.35,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,301.95,8.37,D,0
-22.75736,35.3348,339.74,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,301.8,6.64,D,0
-22.53411,35.42042,343.23,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,297.28,22.84,D,0
-22.52974,35.41983,348.31,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,298.64,22.84,D,0
-22.14252,35.3051,341.98,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,305.13,9.52,D,0
-22.14303,35.30057,334.84,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,302.43,9.52,D,0
-22.13814,35.30453,333.66,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,302.66,7.42,D,0
-22.13886,35.30248,355.86,0.46,0.47,2026-02-05,1057,SNPP,SNPP,n,2,302.46,11.97,D,0
