latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-20.8771,34.69913,367,0.48,0.48,2026-06-29,1102,SNPP,SNPP,h,2.0NRT,298.35,19.24,D
-20.87573,34.72408,332.1,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.95,5.06,D
-20.87847,34.70106,339.3,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,293.86,5.46,D
-20.87902,34.69643,340.9,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.13,5.46,D
-20.87402,34.70048,340.66,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,294.36,5.46,D
-20.87456,34.69587,329.47,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,294.16,5.46,D
-20.84366,34.76649,333.02,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297,6.65,D
-20.8442,34.76193,354.24,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.62,30.28,D
-20.5578,34.39886,328.45,0.49,0.49,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,298.97,8.05,D
-20.4844,34.4251,331.56,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.6,3.61,D
-20.50372,34.14263,327.16,0.51,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,295.88,2.54,D
-20.45972,34.24181,339.84,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,295.16,9.62,D
-20.45516,34.24123,331.27,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,294.25,9.62,D
-20.32165,34.23676,326.6,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,295.15,1.72,D
-20.19787,34.34587,334.83,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.88,4.51,D
-20.12565,34.486,331.05,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.95,4.01,D
-20.10691,34.41262,344.51,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.95,12.73,D
-20.07249,34.47449,340.87,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.12,5.24,D
-20.08366,34.37654,334.81,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.06,4.4,D
-20.02944,34.53469,330.22,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.24,3.6,D
-20.10738,33.82667,332.35,0.53,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.94,4.88,D
-20.02635,34.53584,339.47,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.55,4.42,D
-20.10989,33.82439,327.35,0.53,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.47,2.57,D
-20.0288,33.69939,342.4,0.54,0.51,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.98,6.05,D
-20.0321,33.70238,331.81,0.54,0.51,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.94,5.42,D
-19.94024,34.44186,339.88,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.52,5.15,D
-19.94629,34.27567,343.17,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.44,5.9,D
-19.94686,34.27089,340.05,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.09,5.9,D
-19.9706,34.06856,327.57,0.51,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.09,3.94,D
-19.94176,34.2751,330.61,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.38,3.62,D
-20.01048,33.5988,327.2,0.54,0.51,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.92,2.22,D
-19.94605,34.11986,329.71,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.98,7.82,D
-19.94662,34.11496,339.77,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.88,7.82,D
-19.94147,34.11932,355.19,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.3,23.42,D
-19.88923,34.4118,329.2,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.03,2.64,D
-19.92042,34.14123,354.89,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.28,17.26,D
-19.95712,33.81797,327.18,0.53,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.59,5.41,D
-19.91585,34.14069,354.37,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.32,17.26,D
-19.91508,33.94098,332.58,0.52,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.29,4.26,D
-19.81875,34.74831,336.93,0.46,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.45,3.91,D
-19.93011,33.76273,333.28,0.53,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.39,3.7,D
-19.98051,33.29951,343.71,0.57,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.49,7.17,D
-19.81385,34.75218,336.18,0.46,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.2,4.39,D
-19.83053,34.48879,331.28,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.22,2.14,D
-19.86268,33.8765,326.55,0.52,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.52,2.46,D
-19.94144,33.04166,336.28,0.59,0.53,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,290.93,6.23,D
-19.69253,34.87645,327.2,0.45,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.14,1.79,D
-19.72112,34.37642,341.46,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.24,6.28,D
-19.71609,34.38048,326.95,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.39,5.19,D
-19.71664,34.37584,339.72,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.86,5.24,D
-19.62607,34.87311,340.28,0.45,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.01,4.78,D
-19.60899,34.90585,340.01,0.44,0.46,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.7,6.12,D
-19.61312,34.64401,329.9,0.46,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.45,3.32,D
-19.60404,34.22968,334.87,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.84,7.41,D
-19.60459,34.22492,339.93,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.71,7.41,D
-19.59952,34.22908,329.78,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.2,4.56,D
-19.60007,34.22435,337.43,0.49,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.85,4.56,D
-19.47134,34.86712,331.05,0.45,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.65,4.46,D
-19.46651,34.87085,342.4,0.45,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.57,4.46,D
-19.47011,34.8676,338.21,0.45,0.47,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.22,4.64,D
-19.46526,34.87134,326.59,0.44,0.46,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,297.48,4.64,D
-19.52054,34.26814,329.37,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.31,2.49,D
-19.51209,34.26233,328.35,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.25,3.6,D
-19.42445,34.91817,329.54,0.44,0.46,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.93,3.04,D
-19.45469,34.36353,337.75,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.13,6.52,D
-19.46095,34.27003,329.16,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.72,3.07,D
-19.44628,34.35777,339.43,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.84,8.51,D
-19.38521,34.35134,342.68,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.68,12.16,D
-19.38576,34.34672,329.04,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.15,4.41,D
-19.38183,34.34155,339.82,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.33,9.4,D
-19.37736,34.34098,346.43,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.02,9.4,D
-19.46048,33.62494,335.96,0.53,0.5,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.75,3.11,D
-19.35587,34.40817,329.86,0.47,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,299.87,4.43,D
-19.3564,34.40359,338.8,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.26,4.43,D
-19.35142,34.40759,348.79,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.28,4.43,D
-19.37016,34.20761,336.62,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.72,4.43,D
-19.33538,34.2318,345.19,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.83,6.36,D
-19.33088,34.23124,334.74,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.83,2.78,D
-19.31555,34.28605,328.81,0.48,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,300.2,4.09,D
-19.30792,34.31327,347.58,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.9,7.47,D
-19.3343,34.2296,340.92,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.44,5.35,D
-19.31408,34.28374,342.68,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.33,5.45,D
-19.32417,34.19984,328.58,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.2,2.17,D
-19.30626,34.31094,340.68,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.77,4.91,D
-19.31176,34.1888,330.6,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.88,2.05,D
-19.27658,34.29308,337.52,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.66,5.57,D
-19.21695,34.41584,345.37,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.93,6.56,D
-19.21748,34.41129,341.14,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,301.94,17.7,D
-19.21251,34.41527,339.92,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.85,4.54,D
-19.21304,34.41071,329.76,0.47,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,299.94,3.9,D
-19.20048,34.36282,345.12,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.3,4.91,D
-19.21992,34.19155,341.98,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.11,4.86,D
-19.21488,34.1957,327.73,0.49,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,297.79,4.86,D
-19.21541,34.19096,335.53,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.11,4.86,D
-19.20186,34.36445,328.52,0.47,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,298.91,5.98,D
-19.21803,34.19305,355.29,0.49,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.1,13.39,D
-19.19571,34.34046,356.97,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.88,10.51,D
-19.19627,34.33587,326.4,0.48,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,298.61,4.23,D
-19.16706,34.46587,327.2,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.07,1.78,D
-19.17522,34.39808,343.9,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.93,5.21,D
-19.17678,34.34736,347.19,0.48,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.67,9.33,D
-19.19962,33.9589,339.76,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.74,4.16,D
-19.19505,33.9583,336.94,0.5,0.49,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.32,3.7,D
-19.12921,34.40596,333.28,0.47,0.48,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.62,6.07,D
-19.12974,34.40145,328.3,0.47,0.48,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,298.49,4.29,D
-19.23844,33.23397,329.62,0.56,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,295.74,4.17,D
-19.23903,33.22854,330.35,0.56,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.26,4.17,D
-19.23422,33.228,328.3,0.56,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.26,4.17,D
-19.23363,33.23346,327.28,0.56,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,296.64,4.17,D
-26.73509,32.21376,367,0.4,0.6,2026-06-29,1102,SNPP,SNPP,h,2.0NRT,300.87,8.01,D
-26.7354,32.20966,348.51,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.33,8.01,D
-26.73572,32.20557,342.81,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.54,5.91,D
-26.72948,32.21319,329.51,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.1,3.26,D
-26.72979,32.2091,335.98,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.26,3.26,D
-26.73789,32.21412,353.32,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.4,5.71,D
-26.73823,32.21005,327.94,0.4,0.6,2026-06-29,1102,SNPP,SNPP,l,2.0NRT,298.51,5.71,D
-26.73857,32.20597,326.79,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.24,4.18,D
-26.73228,32.21359,346.85,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.81,5.71,D
-26.73262,32.2095,348.08,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,300.51,5.71,D
-26.73296,32.20542,345.23,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.52,4.18,D
-19.23499,33.23114,355.93,0.56,0.52,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.45,13.89,D
-26.46562,32.21132,332.37,0.39,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.55,3.31,D
-26.43257,32.12889,335.06,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.7,7.31,D
-26.43288,32.12497,336.88,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,299.15,3.41,D
-26.42335,32.17469,347.54,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.11,6,D
-26.42366,32.17065,327.08,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.01,3.63,D
-26.42726,32.12431,333.24,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.6,3.41,D
-26.41774,32.17419,367,0.4,0.6,2026-06-29,1102,SNPP,SNPP,h,2.0NRT,300.6,17.37,D
-26.41805,32.17016,328.49,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.23,8.02,D
-26.40886,32.14261,334.1,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,297.28,2.77,D
-26.42936,32.12515,345.35,0.4,0.6,2026-06-29,1102,SNPP,SNPP,n,2.0NRT,298.72,4.18,D
-26.41951,32.17489,367,0.4,0.6,2026-06-29,1102,SNPP,SNPP,h,2.0NRT,300.07,20.06,D
-12.23921,40.42368,339.81,0.39,0.36,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.96,5.19,D
-18.95481,33.64325,330.02,0.52,0.5,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.08,3.03,D
-18.96634,33.0805,340.24,0.57,0.52,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.98,5.69,D
-18.758,32.95332,328.45,0.58,0.52,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,292.52,4.45,D
-18.53878,34.62791,332.42,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.12,4.16,D
-18.52456,34.67397,337.12,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.71,21.75,D
-18.52279,34.67467,352.24,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,303.25,20.49,D
-18.41892,34.77292,337.43,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.94,3.24,D
-18.4248,34.57476,345.28,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.25,4.38,D
-18.42407,34.57553,340.87,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.14,5.24,D
-18.3516,34.70048,336.08,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.81,5.75,D
-18.31261,34.71442,327.29,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.72,1.28,D
-18.25349,35.04537,342.4,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.72,5.68,D
-18.2407,34.80244,340.23,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.96,5.98,D
-18.05184,35.96697,332.32,0.55,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.45,3.13,D
-18.18906,33.88827,340.15,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.07,8.5,D
-18.18452,33.88771,341.39,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.89,8.5,D
-17.91936,36.02833,335.23,0.55,0.42,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.34,4.94,D
-17.95243,35.76356,331.61,0.57,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.72,5.26,D
-17.92027,36.02588,340.38,0.55,0.42,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.05,4.99,D
-17.95511,35.76153,330.51,0.57,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.51,3.45,D
-18.18819,33.88509,339.81,0.49,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.66,12.27,D
-18.05184,34.87856,367,0.43,0.46,2026-06-29,1104,SNPP,SNPP,h,2.0NRT,300.85,11.22,D
-18.05133,34.8826,356.01,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.81,11.22,D
-18.04506,34.89825,336.15,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.25,2.66,D
-17.86616,36.13372,337.32,0.54,0.42,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298,6.41,D
-17.8559,36.05909,332.02,0.54,0.42,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.25,4.66,D
-17.86184,35.16835,338.32,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.53,3.79,D
-17.87325,35.04223,329.3,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.14,4.65,D
-17.84795,35.17833,333.75,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.5,2.52,D
-17.86736,34.91611,342.38,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.94,7.87,D
-17.72359,36.03794,334.1,0.54,0.42,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.59,4.94,D
-17.86314,34.91558,342.05,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.21,8.82,D
-17.7813,35.05563,334.39,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.61,20.26,D
-17.77274,35.09024,329.44,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.49,3.88,D
-17.77323,35.08633,342.75,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.12,3.88,D
-17.77712,35.0551,351.97,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,303.97,20.26,D
-17.84719,34.48682,338.09,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.59,27.65,D
-17.84772,34.4825,352.57,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,308.82,27.65,D
-17.88893,34.104,332.52,0.48,0.48,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.31,4.55,D
-17.66582,35.8376,332.5,0.56,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.64,4.65,D
-17.74719,35.1935,331.9,0.4,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.72,1.62,D
-17.76576,35.00972,343.52,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.28,2.78,D
-17.75866,35.03281,340.89,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.41,7.08,D
-17.76011,35.02099,336.35,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.21,10.85,D
-17.7606,35.01706,352.06,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,306.64,36.7,D
-17.76157,35.00917,340.85,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.6,42.46,D
-17.74293,35.12592,334.84,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.27,2,D
-17.7569,35.01256,355.39,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,311.14,36.7,D
-17.73974,35.11756,332.8,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.49,1.99,D
-17.75465,34.99623,330.36,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.44,3.38,D
-17.73558,35.117,341.15,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.49,1.99,D
-17.726,34.88329,367,0.42,0.45,2026-06-29,1104,SNPP,SNPP,h,2.0NRT,295.9,9.71,D
-17.72549,34.88731,340.16,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.62,5.81,D
-17.73976,34.77418,334.75,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.24,4.69,D
-17.68063,35.07403,345.23,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,309.72,43.94,D
-17.52126,35.81544,332.94,0.56,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.19,8.17,D
-17.52237,35.8186,331.27,0.55,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.29,3.1,D
-17.51841,35.81805,331.63,0.55,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.07,3.94,D
-17.6652,34.61831,341.03,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.93,15.34,D
-17.6609,34.61778,357.43,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,305.2,15.34,D
-17.66143,34.61357,331.02,0.44,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.71,15.34,D
-17.49039,35.72299,330.8,0.56,0.43,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.12,10.78,D
-17.5894,34.94649,345.84,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.49,5.11,D
-17.55771,35.02991,367,0.41,0.45,2026-06-29,1104,SNPP,SNPP,h,2.0NRT,303.78,10.72,D
-17.55722,35.0338,342.87,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.8,6.7,D
-17.55112,35.04883,337.54,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.15,3.62,D
-17.53478,35.07823,338.4,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.67,2.84,D
-17.47839,35.27707,344.06,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.02,4.81,D
-17.47888,35.2733,340.48,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.46,4.81,D
-17.59217,34.38688,340.16,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.27,6.48,D
-17.58783,34.38626,342.45,0.45,0.47,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,297.58,6.43,D
-17.48196,35.18484,340.08,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.27,3.41,D
-17.47784,35.18428,348.12,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.04,5.12,D
-17.52654,34.73489,341.8,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,303.73,17.39,D
-17.52706,34.73079,349.75,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.37,17.39,D
-17.65632,33.68307,334.34,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.9,10.06,D
-17.65689,33.67835,343.2,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,295.05,10.68,D
-17.65176,33.68248,353.48,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.09,10.06,D
-17.65233,33.67775,351.99,0.5,0.49,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.01,10.68,D
-17.49064,34.91765,342.83,0.42,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,296.53,3.61,D
-17.40558,35.25943,340.73,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.85,2.82,D
-17.39352,35.18831,330.13,0.4,0.44,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,301.3,2.15,D
-17.38846,35.10992,333,0.41,0.45,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,298.78,1.5,D
-17.39217,34.67558,332.59,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,300.67,4.71,D
-17.38237,34.71991,354.35,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.63,12.85,D
-17.3864,34.68724,340.12,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,299.88,4.31,D
-17.37814,34.71927,343.99,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,304.07,6.83,D
-17.38115,34.69481,346.29,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,303.18,8.59,D
-17.38216,34.68663,351.7,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.61,9.26,D
-17.3734,34.72274,337.31,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,304,6.83,D
-17.37791,34.68602,345.77,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,302.41,9.26,D
-17.37891,34.67788,344.77,0.43,0.46,2026-06-29,1104,SNPP,SNPP,n,2.0NRT,306.69,15.92,D
